Date,SWE (in),Snow Depth (in),Precipitation (in),Air Temp (degF),Air Temp Max (degF),Air Temp Min (degF),Air Temp Avg (degF)
3/15/15,13.6,52,14.7,25,61,20,38
3/16/15,13.6,49,14.7,29,60,24,39
3/17/15,13.6,48,14.7,29,52,26,39
3/18/15,13.6,45,14.7,36,48,30,37
3/19/15,13.6,45,14.7,31,45,22,33
3/20/15,13.6,44,14.7,22,49,21,33
3/21/15,13.6,43,14.7,24,51,19,34
3/22/15,13.6,43,14.7,27,50,22,35
3/23/15,13.6,41,14.7,34,44,28,36
3/24/15,13.6,40,14.7,31,44,22,35
3/25/15,13.6,39,14.7,31,39,23,30
3/26/15,13.5,40,14.7,24,49,19,35
3/27/15,13.5,39,14.7,31,53,25,38
3/28/15,13.3,37,14.7,29,55,27,40
3/29/15,13.2,37,14.7,31,55,28,40
3/30/15,13.1,35,14.7,30,54,26,39
3/31/15,13,34,14.7,29,53,26,38
4/1/15,13,33,14.7,38,47,29,37
4/2/15,13,33,14.7,31,43,19,33
4/3/15,12.7,33,14.7,20,43,14,29
4/4/15,12.7,33,14.7,24,45,18,33
4/5/15,12.7,31,14.7,35,47,29,38
4/6/15,12.7,30,14.7,34,46,28,36
4/7/15,12.5,30,14.7,29,44,27,36
4/8/15,12.4,29,14.7,34,41,19,31
4/9/15,12.1,28,14.7,20,47,13,31
4/10/15,11.9,28,14.7,32,47,28,36
4/11/15,11.5,27,14.7,28,46,23,34
4/12/15,11.5,27,14.7,27,48,24,36
4/13/15,10.6,26,14.7,25,54,20,37
4/14/15,9.8,25,14.7,35,49,24,38
4/15/15,9.2,23,14.7,36,36,15,27
4/16/15,8.8,21,14.7,18,36,16,24
4/17/15,8.9,19,14.7,20,29,15,21
4/18/15,8.9,20,14.7,15,37,11,25
4/19/15,9.3,25,14.7,28,46,16,31
4/20/15,9.5,20,14.8,28,45,26,34
4/21/15,9.2,20,14.8,26,50,22,35
4/22/15,9,19,14.8,26,47,24,34
4/23/15,9.1,20,14.8,27,47,27,36
4/24/15,9.3,17,14.8,30,40,23,29
4/25/15,9.8,16,14.9,28,42,27,32
4/26/15,10.5,23,15.1,31,44,27,33
4/27/15,10.2,22,15.3,29,53,23,36
4/28/15,9.3,21,15.4,31,52,26,38
4/29/15,8.2,21,15.4,31,55,28,41
4/30/15,7.3,18,15.4,32,59,29,43
5/1/15,7,16,15.4,35,58,31,43
5/2/15,6.3,14,15.4,33,55,31,41
5/3/15,6,14,15.4,33,53,32,39
5/4/15,5.8,13,15.5,33,52,29,39
5/5/15,5.6,12,15.5,35,41,35,36
5/6/15,5.4,12,15.8,35,44,31,36
5/7/15,5.3,12,16.3,32,48,29,37
5/8/15,5.1,11,16.5,33,48,26,35
5/9/15,5,15,16.8,26,34,21,27
5/10/15,5.6,14,17.3,26,44,25,32
5/11/15,5.7,12,17.5,26,51,19,36
5/12/15,5.2,10,17.8,41,51,33,39
5/13/15,5.2,10,17.9,33,51,31,39
5/14/15,4.5,10,18,33,50,33,40
5/15/15,4.2,9,18.1,40,40,28,32
5/16/15,4.8,13,18.6,29,38,26,31
5/17/15,5.3,13,19.1,30,50,29,37
5/18/15,5,10,19.2,31,51,29,37
5/19/15,5.6,10,19.6,34,48,25,34
5/20/15,5.9,8,20.2,27,52,23,38
5/21/15,5.8,12,20.5,40,53,31,40
5/22/15,5.8,12,20.7,31,45,27,35
5/23/15,6.1,14,21.1,31,42,25,32
5/24/15,6.3,13,21.4,26,44,26,34
5/25/15,6.1,13,21.6,33,48,30,36
5/26/15,5.9,13,21.7,31,51,29,39
5/27/15,5.5,11,21.9,36,53,32,40
5/28/15,5.3,10,22,34,55,32,41
5/29/15,4.7,9,22.1,32,55,29,42
5/30/15,3.6,7,22.2,33,59,29,45
5/31/15,2.4,5,22.3,36,61,34,46
6/1/15,1.3,4,22.3,37,62,36,48
6/2/15,0.3,2,22.4,42,61,36,49
6/3/15,0,0,22.5,37,61,34,48
6/4/15,0,0,22.5,38,61,33,48
6/5/15,0,0,22.5,38,49,36,42
6/6/15,0,0,22.7,38,45,37,41
6/7/15,0,0,23.4,37,54,34,43
6/8/15,0,0,23.6,34,62,32,47
6/9/15,0,0,23.9,38,64,35,50
6/10/15,0,0,24,45,54,40,46
6/11/15,0,0,24.2,41,55,36,43
6/12/15,0,0,24.2,37,58,34,46
6/13/15,0,0,24.5,42,57,37,46
6/14/15,0,0,24.5,37,63,36,48
6/15/15,0,0,24.6,39,61,37,48
6/16/15,0,0,24.6,44,65,44,52
6/17/15,0,0,24.7,44,67,41,53
6/18/15,0,0,24.7,41,69,38,54
6/19/15,0,0,24.7,42,69,40,54
6/20/15,0,0,24.8,42,72,39,56
6/21/15,0,0,24.8,45,73,40,57
6/22/15,0,0,24.8,47,72,44,58
6/23/15,0,0,24.8,44,71,42,56
6/24/15,0,0,24.8,46,68,42,54
6/25/15,0,0,24.8,42,70,39,55
6/26/15,0,0,24.8,44,72,41,57
6/27/15,0,0,24.8,46,72,44,57
6/28/15,0,0,24.8,52,71,42,55
6/29/15,0,0,24.8,45,73,42,57
6/30/15,0,0,24.8,48,76,45,61
7/1/15,0,0,24.8,51,72,49,57
7/2/15,0,0,24.8,53,71,45,54
7/3/15,0,0,24.8,45,68,42,50
7/4/15,0,0,24.8,42,66,42,53
7/5/15,0,0,24.8,48,61,42,50
7/6/15,0,0,24.8,42,64,41,50
7/7/15,0,0,24.8,44,53,42,46
7/8/15,0,0,25,42,57,41,47
7/9/15,0,0,25.4,42,56,36,44
7/10/15,0,0,25.6,40,58,38,46
7/11/15,0,0,25.8,39,61,39,49
7/12/15,0,0,26,46,62,43,50
7/13/15,0,0,26.1,44,64,42,50
7/14/15,0,0,26.1,46,64,43,50
7/15/15,0,0,26.2,47,62,40,50
7/16/15,0,0,26.2,40,62,38,49
7/17/15,0,0,26.5,40,63,38,50
7/18/15,0,0,26.6,46,61,40,49
7/19/15,0,0,26.7,46,57,42,49
7/20/15,0,0,26.7,42,61,40,49
7/21/15,0,0,26.8,45,62,41,51
7/22/15,0,0,26.9,42,64,40,51
7/23/15,0,0,26.9,42,66,42,54
7/24/15,0,0,27,47,59,47,52
7/25/15,0,0,27,49,69,40,54
7/26/15,0,0,27,44,65,42,53
7/27/15,0,0,27,52,64,43,54
7/28/15,0,0,27,43,67,40,53
7/29/15,0,0,27,45,66,41,53
7/30/15,0,0,27,43,69,38,54
7/31/15,0,0,27,50,62,47,51
8/1/15,0,0,27.1,47,61,43,51
8/2/15,0,0,27.2,44,60,43,49
8/3/15,0,0,27.8,45,59,41,49
8/4/15,0,0,28.2,41,64,39,51
8/5/15,0,0,28.2,42,68,39,53
8/6/15,0,0,28.3,48,68,44,55
8/7/15,0,0,28.4,44,61,42,50
8/8/15,0,0,28.5,45,61,39,49
8/9/15,0,0,28.9,39,64,37,51
8/10/15,0,0,29.1,43,67,40,52
8/11/15,0,0,29.1,48,65,46,52
8/12/15,0,0,29.2,48,63,44,53
8/13/15,0,0,29.2,44,67,42,52
8/14/15,0,0,29.2,44,70,43,56
8/15/15,0,0,29.3,47,69,44,55
8/16/15,0,0,29.3,47,69,44,55
8/17/15,0,0,29.3,46,64,43,50
8/18/15,0,0,29.3,47,65,41,53
8/19/15,0,0,29.5,48,66,37,51
8/20/15,0,0,29.5,41,64,38,51
8/21/15,0,0,29.5,50,65,40,51
8/22/15,0,0,29.5,48,64,41,50
8/23/15,0,0,29.5,41,66,39,48
8/24/15,0,0,29.5,42,68,38,53
8/25/15,0,0,29.8,45,66,43,52
8/26/15,0,0,29.8,48,,,48
8/27/15,0,0,30,48,60,42,49
8/28/15,0,0,30.1,42,66,38,51
8/29/15,0,0,30.1,43,66,41,52
8/30/15,0,0,30.1,49,64,42,51
8/31/15,0,0,30.3,46,61,42,50
9/1/15,0,0,30.3,,63,39,50
9/2/15,0,0,30.3,46,61,42,50
9/3/15,0,0,30.3,45,60,42,49
9/4/15,0,0,30.4,43,53,41,46
9/5/15,0,0,30.7,45,55,43,46
9/6/15,0,0,30.9,43,59,37,48
9/7/15,0,0,30.9,44,60,40,49
9/8/15,0,0,30.9,42,62,37,48
9/9/15,0,0,30.9,38,64,35,48
9/10/15,0,0,30.9,38,67,34,50
9/11/15,0,0,30.9,38,69,35,51
9/12/15,0,0,30.9,40,68,36,52
9/13/15,0,0,30.9,41,65,36,49
9/14/15,0,0,30.9,44,51,40,46
9/15/15,0,0,31,45,53,42,46
9/16/15,0,0,31.1,45,58,42,47
9/17/15,0,0,31.1,44,58,39,47
9/18/15,0,0,31.1,41,61,36,47
9/19/15,0,0,31.1,36,60,34,46
9/20/15,0,0,31.1,36,65,32,47
9/21/15,0,0,31.1,38,66,34,50
9/22/15,0,0,31.2,44,56,38,45
9/23/15,0,0,31.5,41,62,37,47
9/24/15,0,0,31.5,39,67,35,50
9/25/15,0,0,31.5,41,67,35,49
9/26/15,0,0,31.5,39,69,36,50
9/27/15,0,0,31.5,40,68,37,50
9/28/15,0,0,31.5,40,64,37,49
9/29/15,0,0,31.5,40,63,36,48
9/30/15,0,0,31.5,43,61,39,48
10/1/15,0,0,0,40,65,40,52
10/2/15,0,0,0,51,58,40,49
10/3/15,0,0,0,44,54,38,44
10/4/15,0,0,0.1,42,53,36,42
10/5/15,0,0,0.2,37,48,35,39
10/6/15,0,0,1.6,35,51,32,38
10/7/15,0,0,1.6,35,53,33,40
10/8/15,0,0,1.6,34,60,32,44
10/9/15,0,0,1.6,36,59,32,44
10/10/15,0,0,1.6,37,63,34,46
10/11/15,0,0,1.6,38,60,35,46
10/12/15,0,0,1.6,38,64,33,46
10/13/15,0,0,1.6,35,63,33,46
10/14/15,0,0,1.6,35,64,32,46
10/15/15,0,0,1.6,35,64,32,46
10/16/15,0,0,1.6,46,55,35,45
10/17/15,0,0,1.6,35,49,32,40
10/18/15,0,0,1.7,39,47,36,41
10/19/15,0,0,2.2,38,49,35,40
10/20/15,0,0,2.9,36,48,31,38
10/21/15,0,0,3.2,31,45,31,35
10/22/15,0,0,3.2,33,38,33,34
10/23/15,0,0,3.6,33,44,26,34
10/24/15,0,0,3.6,27,51,25,36
10/25/15,0,0,3.6,31,49,29,38
10/26/15,0,0,3.6,38,44,25,35
10/27/15,0,0,3.6,26,45,24,34
10/28/15,0,0,3.6,25,49,21,35
10/29/15,0,0,3.6,33,40,29,34
10/30/15,0,0,3.8,32,42,23,32
10/31/15,0,0,3.8,29,48,28,36
11/1/15,0.1,1,3.8,28,54,26,37
11/2/15,0.1,1,3.8,31,51,29,40
11/3/15,0.2,1,3.9,36,45,30,38
11/4/15,0.2,1,4,32,34,19,27
11/5/15,0.9,6,4.8,20,32,10,20
11/6/15,0.9,4,4.8,19,34,7,19
11/7/15,0.9,4,4.8,7,40,4,20
11/8/15,0.9,3,4.9,16,43,10,25
11/9/15,1.4,1,4.9,18,41,13,29
11/10/15,1.4,1,5,31,36,17,27
11/11/15,1.4,6,5.4,18,32,8,18
11/12/15,1.4,7,5.4,9,41,8,22
11/13/15,1.4,8,5.4,13,47,11,26
11/14/15,1.4,8,5.5,17,47,13,27
11/15/15,1.5,9,5.5,20,40,20,29
11/16/15,1.9,11,5.8,27,31,17,24
11/17/15,2.7,18,6.7,21,28,15,21
11/18/15,2.8,19,6.8,22,36,14,22
11/19/15,2.8,17,6.8,15,43,12,26
11/20/15,2.8,16,6.8,28,39,13,28
11/21/15,2.8,15,6.8,13,40,4,20
11/22/15,2.8,14,6.8,16,49,13,26
11/23/15,2.8,14,6.8,17,47,14,27
11/24/15,2.8,14,6.8,30,40,17,29
11/25/15,2.9,13,6.9,29,36,28,32
11/26/15,2.9,13,6.9,30,30,23,26
11/27/15,3.1,16,7.2,24,32,21,26
11/28/15,3.1,16,7.3,21,28,14,20
11/29/15,3.1,15,7.3,22,22,10,18
11/30/15,3.1,17,7.4,10,22,-2,8
12/1/15,3.1,16,7.4,2,29,-1,14
12/2/15,3.1,16,7.4,12,40,8,21
12/3/15,3.1,15,7.4,15,46,14,26
12/4/15,3.1,16,7.4,22,38,21,30
12/5/15,3.2,16,7.7,25,32,8,21
12/6/15,3.2,18,7.7,10,45,9,25
12/7/15,3.2,18,7.7,19,48,16,31
12/8/15,3.2,16,7.8,36,48,24,34
12/9/15,3.2,17,7.8,24,51,23,35
12/10/15,3.4,17,7.9,39,44,25,33
12/11/15,3.4,16,7.9,33,33,25,30
12/12/15,3.4,16,7.9,25,36,11,23
12/13/15,3.8,23,8.4,11,41,9,23
12/14/15,3.8,21,8.4,20,26,10,18
12/15/15,4.2,24,8.8,10,17,-6,7
12/16/15,4.1,23,8.8,-5,23,-7,7
12/17/15,4.4,23,8.9,9,26,7,13
12/18/15,4.4,22,9,14,40,13,25
12/19/15,4.4,22,9,17,38,17,28
12/20/15,4.6,20,9.1,26,26,13,21
12/21/15,5,27,9.5,18,27,11,20
12/22/15,5.7,36,10.1,21,26,20,22
12/23/15,7.1,54,11.5,20,20,-5,14
12/24/15,7.2,50,11.6,-5,19,-12,8
12/25/15,7.8,52,12.2,18,20,-5,13
12/26/15,8.8,54,12.9,-3,16,-11,1
12/27/15,8.8,49,12.9,-1,35,-1,12
12/28/15,8.8,47,12.9,4,28,3,13
12/29/15,8.9,43,13,8,24,-3,9
12/30/15,8.9,44,13,8,21,4,11
12/31/15,9,41,13.1,10,21,-5,9
1/1/16,9,41,13.1,-5,29,-6,7
1/2/16,9,41,13.2,1,38,0,17
1/3/16,9.2,39,13.3,14,42,10,22
1/4/16,9.3,39,13.3,14,35,11,22
1/5/16,9.4,38,13.4,21,29,15,23
1/6/16,9.6,39,13.5,19,30,15,22
1/7/16,9.8,39,13.6,18,27,10,18
1/8/16,9.9,39,13.7,13,26,3,14
1/9/16,9.9,40,13.7,3,26,-5,8
1/10/16,9.9,40,13.7,-3,27,-8,3
1/11/16,9.9,39,13.7,-4,33,-5,14
1/12/16,9.9,38,13.7,10,42,5,19
1/13/16,10,38,13.8,16,45,11,24
1/14/16,10,37,13.8,22,27,2,16
1/15/16,10,37,13.8,4,25,4,15
1/16/16,10,38,13.9,11,31,4,18
1/17/16,10.2,38,14.1,22,31,12,21
1/18/16,10.2,41,14.2,16,37,14,24
1/19/16,10.2,39,14.3,22,33,15,23
1/20/16,10.3,40,14.4,20,31,4,19
1/21/16,10.4,43,14.6,6,37,0,18
1/22/16,10.7,42,14.7,17,49,16,28
1/23/16,10.8,41,14.7,20,42,15,28
1/24/16,10.9,40,14.7,27,28,10,21
1/25/16,11,43,14.9,13,24,-5,10
1/26/16,11,42,14.9,-5,31,-6,11
1/27/16,11.2,41,15,13,44,13,26
1/28/16,11.3,41,15.1,19,47,14,28
1/29/16,11.4,40,15.1,26,44,23,31
1/30/16,11.4,40,15.1,30,38,28,31
1/31/16,12,42,15.6,28,28,25,26
2/1/16,13.7,58,17,25,26,2,15
2/2/16,14.2,60,17.5,6,16,-11,5
2/3/16,14.2,58,17.5,-10,14,-15,-4
2/4/16,14.2,56,17.5,-8,26,-8,7
2/5/16,14.2,54,17.5,4,26,4,13
2/6/16,14.3,54,17.7,11,40,8,20
2/7/16,14.5,53,17.8,14,42,14,29
2/8/16,14.5,52,17.8,30,44,24,33
2/9/16,14.6,51,17.8,24,48,17,30
2/10/16,14.6,51,17.8,19,50,16,30
2/11/16,14.6,50,17.8,20,50,16,30
2/12/16,14.7,49,17.8,23,53,21,33
2/13/16,14.8,48,17.8,25,47,19,32
2/14/16,14.8,48,17.8,20,39,15,26
2/15/16,14.8,46,17.8,20,45,18,30
2/16/16,14.8,46,17.8,27,48,21,33
2/17/16,14.8,46,17.8,23,47,19,34
2/18/16,14.8,46,17.8,36,39,31,35
2/19/16,14.9,46,17.9,31,42,22,32
2/20/16,14.9,46,17.9,26,46,18,33
2/21/16,14.9,46,17.9,19,45,15,28
2/22/16,15,46,17.9,18,37,11,21
2/23/16,15,46,17.9,12,30,3,18
2/24/16,14.8,46,17.9,4,41,-1,19
2/25/16,14.8,45,17.9,16,45,16,29
2/26/16,14.8,45,17.9,18,51,15,31
2/27/16,14.7,44,17.9,23,44,18,32
2/28/16,14.5,44,17.9,29,48,23,33
2/29/16,14.2,43,17.9,23,42,22,33
3/1/16,14,42,17.9,28,45,22,33
3/2/16,13.7,41,17.9,26,43,24,33
3/3/16,13.4,40,17.9,24,52,20,34
3/4/16,13.4,40,17.9,32,48,24,34
3/5/16,13.3,39,17.9,24,44,24,34
3/6/16,13.3,38,17.9,35,35,27,31
3/7/16,14,43,18.5,28,31,7,21
3/8/16,14.1,44,18.5,7,39,3,19
3/9/16,14.1,44,18.5,10,39,5,22
3/10/16,14.1,43,18.5,18,53,13,32
3/11/16,14.1,41,18.5,26,51,22,37
3/12/16,14.1,40,18.5,36,42,26,32
3/13/16,14.1,40,18.5,26,43,20,31
3/14/16,14.1,40,18.5,31,40,18,32
3/15/16,14.1,40,18.5,21,35,16,25
3/16/16,14.1,40,18.5,24,39,17,26
3/17/16,14.1,40,18.5,17,44,15,30
3/18/16,14.1,40,18.5,24,42,19,30
3/19/16,14.1,39,18.5,21,44,18,29
3/20/16,14.1,38,18.5,21,47,15,31
3/21/16,14.1,38,18.5,25,49,25,38
3/22/16,14.2,37,18.6,37,42,18,33
3/23/16,14.2,37,18.6,18,31,11,21
3/24/16,14.5,39,18.7,12,43,9,26
3/25/16,14.5,39,18.7,24,36,20,26
3/26/16,14.6,39,18.9,20,33,4,19
3/27/16,14.6,39,19.1,4,43,0,24
3/28/16,14.7,40,19.2,24,41,24,33
3/29/16,14.7,40,19.3,33,33,12,24
3/30/16,14.7,40,19.9,15,30,4,16
3/31/16,14.7,40,20,11,34,6,20
4/1/16,14.6,39,20,11,39,4,22
4/2/16,14.4,36,20,12,46,10,28
4/3/16,14.2,35,20,22,49,21,34
4/4/16,14,34,20,24,51,22,36
4/5/16,13.7,33,20,33,45,20,33
4/6/16,13.5,31,20,20,51,19,36
4/7/16,13.4,31,20,26,57,23,40
4/8/16,13.3,30,20.1,39,48,29,37
4/9/16,13.2,30,20.3,33,44,31,35
4/10/16,13.1,30,20.4,32,48,26,36
4/11/16,12.9,28,20.4,26,47,24,34
4/12/16,12.6,28,20.4,30,48,26,34
4/13/16,12.4,25,20.6,27,51,24,36
4/14/16,11.6,23,20.7,34,46,33,40
4/15/16,11.1,22,20.7,37,37,19,31
4/16/16,11.6,27,21.2,24,37,18,28
4/17/16,11.9,27,21.5,21,37,11,23
4/18/16,12,29,21.6,15,35,13,23
4/19/16,12.2,32,21.9,15,41,9,26
4/20/16,12.2,32,22,28,47,26,35
4/21/16,12.2,32,22,26,54,23,38
4/22/16,12,30,22,30,54,28,42
4/23/16,11.9,28,22,39,46,26,37
4/24/16,11.3,27,22,26,49,24,36
4/25/16,10.4,25,22.1,35,40,22,32
4/26/16,10.1,25,22.3,22,33,21,26
4/27/16,10.2,25,22.5,25,44,20,31
4/28/16,10.3,24,22.5,31,44,26,32
4/29/16,10.5,28,22.9,26,41,20,29
4/30/16,10.4,26,22.9,23,44,23,32
5/1/16,10.7,26,23,25,37,24,30
5/2/16,10.7,27,23.2,27,48,25,33
5/3/16,10.6,25,23.2,25,53,22,38
5/4/16,9.8,22,23.2,30,55,27,41
5/5/16,8.7,19,23.2,31,58,29,45
5/6/16,7.8,16,23.2,44,54,33,44
5/7/16,6.7,15,23.3,35,40,26,33
5/8/16,6.1,13,23.3,27,40,24,31
5/9/16,6.6,17,23.8,31,48,30,38
5/10/16,7,15,24.3,39,48,31,37
5/11/16,6.9,16,24.6,31,45,24,33
5/12/16,6.8,16,24.6,24,56,20,38
5/13/16,6,13,24.6,30,58,28,43
5/14/16,4.4,10,24.6,33,58,31,46
5/15/16,3.1,7,24.6,39,52,35,42
5/16/16,2.1,5,24.8,38,46,28,35
5/17/16,2.5,5,25.3,31,48,26,35
5/18/16,2.5,5,25.4,31,48,30,36
5/19/16,2.4,5,25.6,32,52,32,39
5/20/16,1.9,4,25.6,35,53,34,45
5/21/16,1,3,25.6,44,55,39,47
5/22/16,0,0,25.6,41,53,31,42
5/23/16,0,0,25.6,35,51,30,41
5/24/16,0,0,25.6,39,53,31,42
5/25/16,0,0,25.6,34,52,30,41
5/26/16,0,0,25.6,39,46,31,36
5/27/16,0,0,25.7,31,48,29,36
5/28/16,0,0,25.7,29,54,28,39
5/29/16,0,0,25.7,35,56,31,43
5/30/16,0,0,25.7,33,58,31,43
5/31/16,0,0,25.7,32,58,30,44
6/1/16,0,0,25.7,35,59,32,46
6/2/16,0,0,25.7,38,63,35,48
6/3/16,0,0,25.7,39,63,37,49
6/4/16,0,0,25.7,39,67,38,52
6/5/16,0,0,25.7,42,68,40,54
6/6/16,0,0,25.7,42,66,40,49
6/7/16,0,0,25.7,44,66,39,52
6/8/16,0,0,25.7,39,62,38,49
6/9/16,0,0,25.7,40,69,38,53
6/10/16,0,0,25.7,43,71,39,55
6/11/16,0,0,25.7,47,64,40,52
6/12/16,0,0,25.7,40,63,37,50
6/13/16,0,0,25.7,40,60,33,44
6/14/16,0,0,25.7,34,60,33,47
6/15/16,0,0,25.7,38,64,38,53
6/16/16,0,0,25.7,39,63,38,50
6/17/16,0,0,25.7,38,68,35,52
6/18/16,0,0,25.7,39,73,35,56
6/19/16,0,0,25.7,43,75,41,58
6/20/16,0,0,25.7,47,78,44,60
6/21/16,0,0,25.7,50,75,46,57
6/22/16,0,0,25.7,46,70,43,54
6/23/16,0,0,25.7,48,69,46,56
6/24/16,0,0,25.7,48,68,43,54
6/25/16,0,0,25.8,46,67,43,53
6/26/16,0,0,25.8,44,72,41,56
6/27/16,0,0,25.8,45,73,40,58
6/28/16,0,0,25.8,50,66,42,52
6/29/16,0,0,25.8,43,64,40,51
6/30/16,0,0,25.9,42,61,42,49
7/1/16,0,0,25.9,47,50,46,47
7/2/16,0,0,26.5,46,54,43,47
7/3/16,0,0,26.8,44,62,40,50
7/4/16,0,0,26.8,41,62,38,47
7/5/16,0,0,27,40,65,40,53
7/6/16,0,0,27,45,66,43,54
7/7/16,0,0,27,45,66,42,54
7/8/16,0,0,27,42,68,39,54
7/9/16,0,0,27,44,69,41,56
7/10/16,0,0,27,49,68,45,57
7/11/16,0,0,27,49,65,41,53
7/12/16,0,0,27,41,67,40,54
7/13/16,0,0,27,43,69,,52
7/14/16,0,0,27,43,70,38,55
7/15/16,0,0,27,45,69,40,55
7/16/16,0,0,27,46,69,43,56
7/17/16,0,0,27,47,72,43,57
7/18/16,0,0,27,51,70,47,57
7/19/16,0,0,27.2,47,64,44,51
7/20/16,0,0,27.5,47,66,42,53
7/21/16,0,0,27.7,45,68,42,54
7/22/16,0,0,27.7,50,64,43,53
7/23/16,0,0,27.8,47,71,42,55
7/24/16,0,0,27.8,47,70,43,51
7/25/16,0,0,28.1,44,69,41,54
7/26/16,0,0,28.1,50,67,45,54
7/27/16,0,0,28.1,45,72,41,56
7/28/16,0,0,28.1,46,75,44,57
7/29/16,0,0,28.1,47,72,44,58
7/30/16,0,0,28.1,55,69,46,53
7/31/16,0,0,28.2,51,65,46,54
8/1/16,0,0,28.2,48,71,47,54
8/2/16,0,0,28.7,47,70,44,54
8/3/16,0,0,28.8,48,65,44,52
8/4/16,0,0,29,49,58,46,51
8/5/16,0,0,29.1,50,54,47,49
8/6/16,0,0,30.5,47,61,43,49
8/7/16,0,0,30.8,44,66,,51
8/8/16,0,0,30.9,45,63,42,49
8/9/16,0,0,31,42,64,41,52
8/10/16,0,0,31,46,63,42,52
8/11/16,0,0,31,43,64,41,51
8/12/16,0,0,31,41,64,38,50
8/13/16,0,0,31,40,65,38,50
8/14/16,0,0,31,39,65,36,50
8/15/16,0,0,31.1,42,69,37,50
8/16/16,0,0,31.1,41,63,41,48
8/17/16,0,0,31.1,42,62,39,47
8/18/16,0,0,31.1,39,60,37,45
8/19/16,0,0,31.1,38,61,36,47
8/20/16,0,0,31.1,39,65,37,50
8/21/16,0,0,31.1,47,65,37,49
8/22/16,0,0,31.1,41,56,38,45
8/23/16,0,0,31.2,38,54,37,42
8/24/16,0,0,31.9,40,58,37,45
8/25/16,0,0,31.9,37,57,34,44
8/26/16,0,0,32,39,54,36,43
8/27/16,0,0,32.3,36,55,35,43
8/28/16,0,0,32.4,36,60,35,43
8/29/16,0,0,32.5,37,58,36,44
8/30/16,0,0,32.7,37,60,36,47
8/31/16,0,0,32.7,43,62,38,50
9/1/16,0,0,32.7,46,63,42,51
9/2/16,0,0,33,45,60,45,50
9/3/16,0,0,33.1,48,58,43,49
9/4/16,0,0,33.2,47,60,44,50
9/5/16,0,0,33.2,45,61,42,52
9/6/16,0,0,33.2,46,59,41,48
9/7/16,0,0,33.3,42,62,38,49
9/8/16,0,0,33.3,38,66,33,49
9/9/16,0,0,33.3,41,64,38,50
9/10/16,0,0,33.3,38,64,36,48
9/11/16,0,0,33.3,41,61,39,49
9/12/16,0,0,33.4,46,58,37,44
9/13/16,0,0,33.5,37,53,35,42
9/14/16,0,0,33.6,43,54,37,44
9/15/16,0,0,33.6,38,56,30,42
9/16/16,0,0,33.6,31,58,29,42
9/17/16,0,0,33.6,33,59,31,43
9/18/16,0,0,33.7,34,65,32,47
9/19/16,0,0,33.7,38,69,35,51
9/20/16,0,0,33.7,42,60,41,46
9/21/16,0,0,33.7,43,50,43,46
9/22/16,0,0,34.2,45,56,45,49
9/23/16,0,0,34.6,48,48,22,34
9/24/16,0.4,3,35.6,27,43,27,33
9/25/16,0.3,2,35.6,32,57,25,40
9/26/16,0,0,35.6,33,62,31,44
9/27/16,0,0,35.7,36,61,33,46
9/28/16,0,0,35.7,36,62,34,49
9/29/16,0,0,35.8,49,50,41,44
9/30/16,0,0,35.8,42,55,35,44
10/1/16,0,0,0,35,55,33,42
10/2/16,0,0,0,36,54,32,44
10/3/16,0,0,0,40,44,24,37
10/4/16,0,0,0.3,24,44,22,32
10/5/16,0,0,0.4,30,47,29,37
10/6/16,0,0,0.4,33,45,22,33
10/7/16,0,0,0.4,23,52,19,35
10/8/16,0,0,0.4,30,57,27,41
10/9/16,0,0,0.5,34,47,31,38
10/10/16,0,0,0.5,31,54,29,40
10/11/16,0,0,0.5,40,51,35,42
10/12/16,0,0,0.6,36,55,31,42
10/13/16,0,0,0.6,36,56,32,42
10/14/16,0,0,0.6,35,58,34,44
10/15/16,0,0,0.6,37,58,34,46
10/16/16,0,0,0.6,41,56,35,45
10/17/16,0,0,0.6,36,54,33,42
10/18/16,0,0,0.6,35,52,33,41
10/19/16,0,0,0.6,37,50,22,35
10/20/16,0,0,0.6,22,53,21,35
10/21/16,0,0,0.6,29,58,27,41
10/22/16,0,0,0.6,34,57,32,43
10/23/16,0,0,0.6,40,58,33,43
10/24/16,0,0,0.6,34,55,32,43
10/25/16,0,0,0.7,39,49,29,38
10/26/16,0,0,0.7,29,58,26,40
10/27/16,0,0,0.7,33,58,30,44
10/28/16,0,0,0.7,43,56,35,44
10/29/16,0,0,0.8,37,54,33,43
10/30/16,0,0,0.8,34,54,33,43
10/31/16,0,0,0.8,44,51,34,42
11/1/16,0,0,0.8,40,49,32,40
11/2/16,0,0,0.8,33,48,27,34
11/3/16,0,0,0.8,28,51,26,37
11/4/16,0.1,1,0.8,32,42,31,35
11/5/16,0.3,2,0.9,34,40,33,35
11/6/16,0.2,1,1,33,45,28,35
11/7/16,0,0,1,28,51,26,35
11/8/16,0,0,1,29,53,26,36
11/9/16,0,0,1,30,56,27,38
11/10/16,0,0,1,30,56,26,39
11/11/16,0,0,1,30,51,25,35
11/12/16,0,0,1,28,49,26,34
11/13/16,0,0,1,26,46,24,33
11/14/16,0,0,1,24,53,23,37
11/15/16,0,0,1.1,31,58,30,41
11/16/16,0,0,1.1,41,50,35,41
11/17/16,0,0,1.2,35,35,8,22
11/18/16,0.3,3,1.3,8,40,2,19
